Pixel,Red,Green,Blue,Mean Intensity
0,0.0,0.0,0.1414141414141414,0.04713804713804714
1,0.0,0.0,0.12121212121212122,0.04040404040404041
2,0.0,0.0,0.12121212121212122,0.04040404040404041
3,0.0,0.0,0.020202020202020204,0.006734006734006735
4,0.0,0.0,0.020202020202020204,0.006734006734006735
5,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0
7,0.0,0.0,0.12121212121212122,0.04040404040404041
8,0.0,0.0,0.12121212121212122,0.04040404040404041
9,0.0,0.0,0.08080808080808081,0.02693602693602694
10,0.0,0.0,0.08080808080808081,0.02693602693602694
11,0.0,0.0,0.12121212121212122,0.04040404040404041
12,0.0,0.0,0.12121212121212122,0.04040404040404041
13,0.0,0.0,0.06060606060606061,0.020202020202020204
14,0.0,0.0,0.06060606060606061,0.020202020202020204
15,0.0,0.0,0.020202020202020204,0.006734006734006735
16,0.0,0.0,0.020202020202020204,0.006734006734006735
17,0.0,0.0,0.1414141414141414,0.04713804713804714
18,0.0,0.0,0.1414141414141414,0.04713804713804714
19,0.0,0.0,0.18181818181818182,0.06060606060606061
20,0.0,0.0,0.18181818181818182,0.06060606060606061
21,0.0,0.0,0.16161616161616163,0.05387205387205388
22,0.0,0.0,0.16161616161616163,0.05387205387205388
23,0.0,0.0,0.12121212121212122,0.04040404040404041
24,0.0,0.0,0.12121212121212122,0.04040404040404041
25,0.0,0.0,0.8484848484848485,0.2828282828282828
26,0.0,0.0,0.8484848484848485,0.2828282828282828
27,0.0,0.0,4.606060606060606,1.5353535353535355
28,0.0,0.0,4.606060606060606,1.5353535353535355
29,0.0,0.0,13.636363636363637,4.545454545454546
30,0.0,0.0,13.636363636363637,4.545454545454546
31,0.0,0.0,29.87878787878788,9.95959595959596
32,0.0,0.0,29.87878787878788,9.95959595959596
33,0.25252525252525254,0.0,52.97979797979798,17.744107744107744
34,2.1313131313131315,0.0,55.07070707070707,19.06734006734007
35,4.606060606060606,0.010101010101010102,75.16161616161617,26.592592592592595
36,5.343434343434343,0.010101010101010102,75.94949494949495,27.1010101010101
37,6.222222222222222,0.0,79.15151515151516,28.45791245791246
38,5.505050505050505,0.0,78.43434343434343,27.97979797979798
