Pixel,Red,Green,Blue,Mean Intensity
0,11.134920634920634,11.134920634920634,11.134920634920634,11.134920634920634
1,11.071428571428571,11.071428571428571,11.071428571428571,11.071428571428571
2,11.063492063492063,11.063492063492063,11.063492063492063,11.063492063492063
3,11.03968253968254,11.03968253968254,11.03968253968254,11.03968253968254
4,11.079365079365079,11.079365079365079,11.079365079365079,11.07936507936508
5,11.087301587301587,11.079365079365079,11.079365079365079,11.082010582010582
6,11.087301587301587,11.079365079365079,11.079365079365079,11.082010582010582
7,11.087301587301587,11.087301587301587,11.087301587301587,11.087301587301587
8,11.095238095238095,11.095238095238095,11.095238095238095,11.095238095238095
9,11.253968253968255,11.253968253968255,11.253968253968255,11.253968253968255
10,11.341269841269842,11.341269841269842,11.341269841269842,11.341269841269842
11,11.142857142857142,11.142857142857142,11.142857142857142,11.142857142857144
12,11.134920634920634,11.134920634920634,11.134920634920634,11.134920634920634
13,11.182539682539682,11.166666666666666,11.166666666666666,11.17195767195767
14,11.182539682539682,11.166666666666666,11.166666666666666,11.17195767195767
15,11.11111111111111,11.11111111111111,11.126984126984127,11.116402116402115
16,11.087301587301587,11.087301587301587,11.103174603174603,11.092592592592593
17,11.158730158730158,11.158730158730158,11.238095238095237,11.185185185185185
18,11.30952380952381,11.30952380952381,11.38888888888889,11.335978835978835
19,11.333333333333334,11.30952380952381,11.73015873015873,11.457671957671957
20,11.34920634920635,11.325396825396826,11.746031746031745,11.473544973544975
21,11.30952380952381,11.285714285714286,11.920634920634921,11.505291005291006
22,11.293650793650794,11.26984126984127,11.904761904761905,11.489417989417989
23,11.38888888888889,11.285714285714286,12.484126984126984,11.71957671957672
24,11.468253968253968,11.365079365079366,12.563492063492063,11.798941798941799
25,11.555555555555555,11.38888888888889,12.904761904761905,11.949735449735451
26,11.563492063492063,11.396825396825397,12.912698412698413,11.957671957671957
27,11.484126984126984,11.357142857142858,13.15079365079365,11.997354497354499
28,11.444444444444445,11.317460317460318,13.11111111111111,11.957671957671957
29,11.373015873015873,11.293650793650794,12.944444444444445,11.870370370370372
30,11.341269841269842,11.261904761904763,12.912698412698413,11.838624338624337
31,11.357142857142858,11.301587301587302,12.817460317460318,11.825396825396828
32,11.373015873015873,11.317460317460318,12.833333333333334,11.841269841269842
33,11.301587301587302,11.253968253968255,12.555555555555555,11.703703703703704
34,11.277777777777779,11.23015873015873,12.531746031746032,11.679894179894179
35,11.301587301587302,11.293650793650794,12.412698412698413,11.66931216931217
36,11.380952380952381,11.373015873015873,12.492063492063492,11.748677248677248
37,11.396825396825397,11.34920634920635,12.515873015873016,11.753968253968253
38,11.285714285714286,11.238095238095237,12.404761904761905,11.642857142857144
39,11.285714285714286,11.214285714285714,13.063492063492063,11.854497354497354
40,11.34920634920635,11.277777777777779,13.126984126984127,11.917989417989418
41,11.492063492063492,11.15079365079365,14.857142857142858,12.5
42,11.515873015873016,11.174603174603174,14.880952380952381,12.523809523809524
43,11.23015873015873,10.579365079365079,19.03174603174603,13.613756613756612
44,11.523809523809524,10.873015873015873,19.325396825396826,13.907407407407407
45,11.166666666666666,10.365079365079366,27.523809523809526,16.35185185185185
46,11.753968253968255,10.952380952380953,28.11111111111111,16.93915343915344
47,11.825396825396826,10.174603174603174,36.53174603174603,19.510582010582013
48,12.134920634920634,10.484126984126984,36.84126984126984,19.82010582010582
49,12.047619047619047,10.126984126984127,40.15873015873016,20.777777777777775
50,11.88888888888889,9.968253968253968,40.0,20.619047619047617
51,11.373015873015873,9.785714285714286,38.476190476190474,19.878306878306876
52,11.031746031746032,9.444444444444445,38.13492063492063,19.537037037037035
53,9.761904761904763,9.34920634920635,38.82539682539682,19.31216931216931
54,10.03968253968254,9.626984126984127,39.1031746031746,19.58994708994709
55,10.03968253968254,10.253968253968255,56.77777777777778,25.69047619047619
56,15.071428571428571,15.325396825396826,61.84920634920635,30.74867724867725
57,17.896825396825395,17.126984126984127,91.83333333333333,42.285714285714285
58,23.333333333333332,22.563492063492063,97.26984126984127,47.72222222222222
59,24.666666666666668,23.61904761904762,114.11904761904762,54.13492063492063
60,23.96031746031746,22.91269841269841,113.41269841269842,53.42857142857142
61,20.166666666666668,19.158730158730158,100.39682539682539,46.574074074074076
62,14.222222222222221,13.261904761904763,94.38888888888889,40.62433862433863
63,12.579365079365079,11.722222222222221,63.833333333333336,29.378306878306876
64,8.80952380952381,8.031746031746032,60.04761904761905,25.62962962962963
65,9.571428571428571,9.436507936507937,32.84920634920635,17.285714285714285
66,9.26984126984127,9.134920634920634,32.54761904761905,16.984126984126984
67,10.69047619047619,10.746031746031745,20.071428571428573,13.835978835978835
68,10.595238095238095,10.65079365079365,19.976190476190474,13.74074074074074
69,11.492063492063492,11.079365079365079,15.436507936507937,12.66931216931217
70,11.436507936507937,11.023809523809524,15.380952380952381,12.613756613756614
71,11.380952380952381,11.293650793650794,13.642857142857142,12.105820105820106
72,11.380952380952381,11.293650793650794,13.642857142857142,12.105820105820106
73,11.373015873015873,11.277777777777779,13.087301587301587,11.912698412698413
74,11.373015873015873,11.277777777777779,13.087301587301587,11.912698412698413
75,11.38888888888889,11.30952380952381,13.055555555555555,11.917989417989418
76,11.436507936507937,11.357142857142858,13.103174603174603,11.965608465608463
77,11.420634920634921,11.373015873015873,13.777777777777779,12.19047619047619
78,11.404761904761905,11.357142857142858,13.761904761904763,12.174603174603176
79,11.198412698412698,11.325396825396826,15.476190476190476,12.666666666666666
80,11.285714285714286,11.412698412698413,15.563492063492063,12.753968253968253
81,10.253968253968255,11.444444444444445,18.753968253968253,13.484126984126982
82,10.444444444444445,11.634920634920634,18.944444444444443,13.674603174603172
83,7.912698412698413,13.261904761904763,29.150793650793652,16.775132275132275
84,10.952380952380953,16.76984126984127,32.65873015873016,20.126984126984127
85,8.396825396825397,22.452380952380953,50.73015873015873,27.193121693121693
86,12.325396825396826,26.80952380952381,55.08730158730159,31.40740740740741
87,9.920634920634921,30.285714285714285,67.8015873015873,36.0026455026455
88,10.865079365079366,30.873015873015873,68.38888888888889,36.70899470899471
89,9.507936507936508,28.484126984126984,64.24603174603175,34.07936507936508
90,7.801587301587301,24.341269841269842,60.1031746031746,30.74867724867725
91,7.690476190476191,19.53968253968254,44.30952380952381,23.84656084656085
92,5.76984126984127,16.523809523809526,41.29365079365079,21.195767195767196
93,7.333333333333333,14.238095238095237,28.50793650793651,16.693121693121693
94,6.761904761904762,13.507936507936508,27.77777777777778,16.015873015873016
95,9.69047619047619,13.079365079365079,20.674603174603174,14.481481481481481
96,9.523809523809524,12.912698412698413,20.50793650793651,14.314814814814815
97,9.936507936507937,13.134920634920634,17.738095238095237,13.603174603174603
98,10.055555555555555,13.253968253968255,17.857142857142858,13.722222222222221
99,10.19047619047619,13.61111111111111,17.261904761904763,13.687830687830688
100,10.341269841269842,13.761904761904763,17.41269841269841,13.838624338624337
101,10.047619047619047,14.238095238095237,16.88095238095238,13.722222222222221
102,10.182539682539682,14.373015873015873,17.015873015873016,13.857142857142856
103,9.30952380952381,15.095238095238095,15.785714285714286,13.396825396825397
104,9.30952380952381,15.095238095238095,15.785714285714286,13.396825396825397
105,8.198412698412698,15.992063492063492,15.777777777777779,13.322751322751323
106,8.793650793650794,16.58730158730159,16.373015873015873,13.917989417989418
107,6.809523809523809,21.103174603174605,19.174603174603174,15.695767195767196
108,10.785714285714286,26.642857142857142,24.714285714285715,20.71428571428571
109,8.928571428571429,39.30952380952381,35.007936507936506,27.74867724867725
110,15.174603174603174,47.62698412698413,43.32539682539682,35.37566137566137
111,9.817460317460318,58.37301587301587,51.34920634920635,39.84656084656084
112,12.214285714285714,60.333333333333336,53.30952380952381,41.952380952380956
113,8.642857142857142,61.3968253968254,52.523809523809526,40.85449735449736
114,8.365079365079366,57.0,48.12698412698413,37.83068783068783
115,6.642857142857143,47.62698412698413,37.67460317460318,30.648148148148152
116,5.166666666666667,42.523809523809526,32.57142857142857,26.753968253968253
117,3.373015873015873,38.30952380952381,25.77777777777778,22.48677248677249
118,5.801587301587301,42.84126984126984,30.30952380952381,26.31746031746032
119,11.261904761904763,62.8968253968254,45.46031746031746,39.87301587301587
120,23.373015873015873,78.46825396825396,61.03174603174603,54.291005291005284
121,24.515873015873016,101.52380952380952,77.68253968253968,67.9074074074074
122,34.04761904761905,111.98412698412699,88.14285714285714,78.05820105820106
123,28.07936507936508,121.84920634920636,92.23809523809524,80.72222222222223
124,28.523809523809526,121.53968253968254,91.92857142857143,80.66402116402116
125,21.96825396825397,112.41269841269842,82.71428571428571,72.36507936507935
126,15.84920634920635,101.55555555555556,71.85714285714286,63.08730158730159
127,11.555555555555555,81.77777777777777,55.67460317460318,49.66931216931217
128,5.674603174603175,69.4920634920635,43.388888888888886,39.51851851851852
129,5.0,47.46825396825397,28.357142857142858,26.941798941798947
130,4.388888888888889,40.611111111111114,21.5,22.166666666666668
131,7.380952380952381,29.365079365079364,17.023809523809526,17.92328042328042
132,5.484126984126984,25.873015873015873,13.531746031746032,14.962962962962962
133,8.634920634920634,20.41269841269841,11.920634920634921,13.656084656084657
134,7.857142857142857,19.547619047619047,11.055555555555555,12.820105820105818
135,10.087301587301587,17.253968253968253,11.333333333333334,12.891534391534393
136,9.634920634920634,16.8015873015873,10.880952380952381,12.439153439153438
137,10.76984126984127,15.944444444444445,10.38888888888889,12.367724867724867
138,10.682539682539682,15.857142857142858,10.301587301587302,12.28042328042328
139,11.34920634920635,15.357142857142858,9.793650793650794,12.166666666666666
140,11.492063492063492,15.5,9.936507936507937,12.30952380952381
141,11.785714285714286,16.015873015873016,9.531746031746032,12.444444444444443
142,12.26984126984127,16.5,10.007936507936508,12.925925925925926
143,10.96031746031746,19.261904761904763,7.563492063492063,12.595238095238097
144,12.563492063492063,20.865079365079364,9.166666666666666,14.198412698412696
145,11.174603174603174,25.325396825396826,7.23015873015873,14.576719576719578
146,14.134920634920634,28.285714285714285,10.19047619047619,17.537037037037035
147,11.706349206349206,35.785714285714285,8.0,18.497354497354497
148,15.579365079365079,39.65873015873016,11.833333333333334,22.357142857142858
149,13.873015873015873,47.42857142857143,8.531746031746032,23.277777777777782
150,16.42063492063492,49.976190476190474,11.071428571428571,25.822751322751326
151,15.182539682539682,53.03174603174603,8.761904761904763,25.65873015873016
152,14.817460317460318,52.666666666666664,8.555555555555555,25.346560846560845
153,14.293650793650794,50.3968253968254,7.619047619047619,24.103174603174605
154,11.674603174603174,47.77777777777778,6.007936507936508,21.820105820105823
