Pixel,Red,Green,Blue,Mean Intensity
0,0.0,0.0,0.15384615384615385,0.05128205128205129
1,0.0,0.0,0.20512820512820512,0.06837606837606837
2,0.0,0.0,0.20512820512820512,0.06837606837606837
3,0.0,0.0,0.23931623931623933,0.07977207977207977
4,0.0,0.0,0.23931623931623933,0.07977207977207977
5,0.0,0.0,0.27350427350427353,0.09116809116809117
6,0.0,0.0,0.27350427350427353,0.09116809116809117
7,0.0,0.0,0.18803418803418803,0.06267806267806268
8,0.0,0.0,0.18803418803418803,0.06267806267806268
9,0.0,0.0,0.27350427350427353,0.09116809116809117
10,0.0,0.0,0.27350427350427353,0.09116809116809117
11,0.0,0.0,0.3076923076923077,0.10256410256410257
12,0.0,0.0,0.3076923076923077,0.10256410256410257
13,0.0,0.0,0.5128205128205128,0.17094017094017092
14,0.0,0.0,0.5128205128205128,0.17094017094017092
15,0.0,0.0,0.5811965811965812,0.19373219373219375
16,0.0,0.0,0.5811965811965812,0.19373219373219375
17,0.0,0.0,0.8717948717948718,0.2905982905982906
18,0.0,0.0,0.8717948717948718,0.2905982905982906
19,0.0,0.0,0.9914529914529915,0.3304843304843305
20,0.0,0.0,0.9914529914529915,0.3304843304843305
21,0.0,0.008547008547008548,1.7777777777777777,0.5954415954415954
22,0.0,0.008547008547008548,1.7777777777777777,0.5954415954415954
23,0.0,0.0,3.3504273504273505,1.1168091168091168
24,0.0,0.0,3.3504273504273505,1.1168091168091168
25,0.0,0.0,4.0,1.3333333333333333
26,0.0,0.0,4.0,1.3333333333333333
27,0.0,0.0,4.0,1.3333333333333333
28,0.0,0.0,4.0,1.3333333333333333
29,0.0,0.0,3.965811965811966,1.321937321937322
30,0.0,0.0,3.965811965811966,1.321937321937322
31,0.0,0.008547008547008548,4.239316239316239,1.415954415954416
32,0.0,0.008547008547008548,4.239316239316239,1.415954415954416
33,0.0,0.0,4.239316239316239,1.413105413105413
34,0.0,0.0,4.239316239316239,1.413105413105413
35,0.0,0.0,4.683760683760684,1.5612535612535614
36,0.0,0.0,4.683760683760684,1.5612535612535614
37,0.0,0.0,10.051282051282051,3.3504273504273505
38,0.0,0.0,10.051282051282051,3.3504273504273505
39,0.0,0.008547008547008548,26.22222222222222,8.743589743589743
40,0.0,0.008547008547008548,26.22222222222222,8.743589743589743
41,0.008547008547008548,0.0,42.06837606837607,14.025641025641027
42,0.02564102564102564,0.0,42.31623931623932,14.113960113960117
43,0.0,0.0,42.69230769230769,14.230769230769232
44,0.0,0.0,42.401709401709404,14.133903133903134
45,0.0,0.0,28.017094017094017,9.339031339031338
46,0.0,0.0,28.017094017094017,9.339031339031338
47,0.0,0.0,13.367521367521368,4.455840455840456
48,0.0,0.0,13.367521367521368,4.455840455840456
49,0.0,0.0,7.0085470085470085,2.336182336182336
50,0.0,0.0,7.0085470085470085,2.336182336182336
51,0.0,0.0,6.52991452991453,2.1766381766381766
52,0.0,0.0,6.52991452991453,2.1766381766381766
53,0.0,0.0,6.786324786324786,2.262108262108262
54,0.0,0.0,6.786324786324786,2.262108262108262
55,0.0,0.0,7.076923076923077,2.358974358974359
56,0.0,0.0,7.076923076923077,2.358974358974359
57,0.0,0.02564102564102564,7.333333333333333,2.4529914529914527
58,0.0,0.02564102564102564,7.333333333333333,2.4529914529914527
59,0.0,0.008547008547008548,7.794871794871795,2.601139601139601
60,0.0,0.008547008547008548,7.794871794871795,2.601139601139601
61,0.0,0.008547008547008548,7.743589743589744,2.584045584045584
62,0.0,0.008547008547008548,7.743589743589744,2.584045584045584
63,0.0,0.008547008547008548,7.264957264957265,2.4245014245014245
64,0.0,0.008547008547008548,7.264957264957265,2.4245014245014245
65,0.0,0.0,7.521367521367521,2.507122507122507
66,0.0,0.0,7.521367521367521,2.507122507122507
67,0.0,0.017094017094017096,8.393162393162394,2.8034188034188037
68,0.0,0.017094017094017096,8.393162393162394,2.8034188034188037
69,0.0,0.0,8.632478632478632,2.877492877492877
70,0.0,0.0,8.632478632478632,2.877492877492877
71,0.0,0.0,7.931623931623932,2.643874643874644
72,0.0,0.0,7.931623931623932,2.643874643874644
73,0.0,0.017094017094017096,7.829059829059829,2.6153846153846154
74,0.0,0.017094017094017096,7.829059829059829,2.6153846153846154
75,0.0,0.017094017094017096,9.418803418803419,3.1452991452991452
76,0.0,0.017094017094017096,9.418803418803419,3.1452991452991452
77,0.0,0.0,10.427350427350428,3.475783475783476
78,0.0,0.0,10.427350427350428,3.475783475783476
79,0.0,0.0,9.82905982905983,3.2763532763532766
80,0.0,0.0,9.82905982905983,3.2763532763532766
81,0.0,0.0,8.803418803418804,2.9344729344729346
82,0.0,0.0,8.803418803418804,2.9344729344729346
83,0.0,0.008547008547008548,8.017094017094017,2.675213675213675
84,0.0,0.008547008547008548,8.017094017094017,2.675213675213675
85,0.0,0.017094017094017096,7.299145299145299,2.438746438746439
86,0.0,0.017094017094017096,7.299145299145299,2.438746438746439
87,0.0,0.02564102564102564,7.316239316239316,2.4472934472934473
88,0.0,0.02564102564102564,7.316239316239316,2.4472934472934473
89,0.0,0.15384615384615385,7.367521367521367,2.507122507122507
90,0.0,0.15384615384615385,7.367521367521367,2.507122507122507
91,0.0,0.36752136752136755,7.555555555555555,2.641025641025641
92,0.0,0.36752136752136755,7.555555555555555,2.641025641025641
93,0.0,0.47863247863247865,8.752136752136753,3.076923076923077
94,0.0,0.47863247863247865,8.752136752136753,3.076923076923077
95,0.0,0.5128205128205128,10.17094017094017,3.561253561253561
96,0.0,0.5128205128205128,10.17094017094017,3.561253561253561
97,0.0,1.794871794871795,12.393162393162394,4.72934472934473
98,0.0,1.794871794871795,12.393162393162394,4.72934472934473
99,0.008547008547008548,6.777777777777778,20.34188034188034,9.042735042735043
100,3.1367521367521367,22.102564102564102,35.666666666666664,20.301994301994302
101,10.273504273504274,65.75213675213675,84.48717948717949,53.5042735042735
102,29.623931623931625,92.37606837606837,111.11111111111111,77.7037037037037
103,17.256410256410255,104.09401709401709,126.23931623931624,82.52991452991454
104,16.726495726495727,101.23076923076923,123.37606837606837,80.44444444444444
105,12.649572649572649,96.58974358974359,118.06837606837607,75.76923076923077
106,9.717948717948717,89.73504273504274,111.21367521367522,70.22222222222223
107,10.042735042735043,71.08547008547009,88.80341880341881,56.64387464387465
108,0.39316239316239315,45.92307692307692,63.64102564102564,36.65242165242165
109,0.0,17.358974358974358,29.034188034188034,15.464387464387464
110,0.0,11.863247863247864,23.53846153846154,11.800569800569802
111,0.0,5.273504273504273,13.145299145299145,6.139601139601139
112,0.0,4.358974358974359,12.23076923076923,5.529914529914529
113,0.0,2.2222222222222223,7.47008547008547,3.2307692307692313
114,0.0,2.1196581196581197,7.367521367521367,3.1623931623931623
115,0.0,1.4871794871794872,5.0256410256410255,2.1709401709401708
116,0.0,1.4871794871794872,5.0256410256410255,2.1709401709401708
117,0.008547008547008548,1.1794871794871795,3.1452991452991452,1.4444444444444444
118,0.008547008547008548,1.1794871794871795,3.1452991452991452,1.4444444444444444
119,0.008547008547008548,0.9658119658119658,2.1367521367521367,1.037037037037037
120,0.008547008547008548,0.9658119658119658,2.1367521367521367,1.037037037037037
121,0.0,1.017094017094017,1.6923076923076923,0.9031339031339032
122,0.0,1.017094017094017,1.6923076923076923,0.9031339031339032
123,0.0,1.1025641025641026,1.3333333333333333,0.8119658119658121
124,0.0,1.1025641025641026,1.3333333333333333,0.8119658119658121
125,0.0,0.9487179487179487,1.1452991452991452,0.6980056980056979
126,0.0,0.9487179487179487,1.1452991452991452,0.6980056980056979
127,0.0,0.9572649572649573,1.1452991452991452,0.7008547008547009
128,0.0,0.9572649572649573,1.1452991452991452,0.7008547008547009
129,0.0,0.9230769230769231,1.3333333333333333,0.7521367521367521
130,0.0,0.9230769230769231,1.3333333333333333,0.7521367521367521
131,0.0,0.7606837606837606,1.5726495726495726,0.7777777777777777
132,0.0,0.7606837606837606,1.5726495726495726,0.7777777777777777
133,0.0,0.6666666666666666,1.5384615384615385,0.7350427350427351
134,0.0,0.6666666666666666,1.5384615384615385,0.7350427350427351
135,0.0,0.47863247863247865,1.5897435897435896,0.6894586894586894
136,0.0,0.47863247863247865,1.5897435897435896,0.6894586894586894
137,0.0,0.3162393162393162,1.2991452991452992,0.5384615384615384
138,0.0,0.3162393162393162,1.2991452991452992,0.5384615384615384
139,0.0,0.27350427350427353,1.1111111111111112,0.4615384615384615
140,0.0,0.27350427350427353,1.1111111111111112,0.4615384615384615
141,0.0,0.3247863247863248,0.6837606837606838,0.33618233618233617
142,0.0,0.3247863247863248,0.6837606837606838,0.33618233618233617
143,0.0,0.5128205128205128,0.5299145299145299,0.34757834757834755
144,0.0,0.5128205128205128,0.5299145299145299,0.34757834757834755
145,0.0,0.37606837606837606,0.47863247863247865,0.2849002849002849
146,0.0,0.37606837606837606,0.47863247863247865,0.2849002849002849
147,0.0,0.4358974358974359,0.717948717948718,0.3846153846153846
148,0.0,0.4358974358974359,0.717948717948718,0.3846153846153846
149,0.0,0.4358974358974359,0.5470085470085471,0.32763532763532766
150,0.0,0.4358974358974359,0.5470085470085471,0.32763532763532766
151,0.0,0.3076923076923077,0.41025641025641024,0.23931623931623933
152,0.0,0.3076923076923077,0.41025641025641024,0.23931623931623933
153,0.0,0.29914529914529914,0.5470085470085471,0.2820512820512821
154,0.0,0.29914529914529914,0.5470085470085471,0.2820512820512821
155,0.0,0.4358974358974359,0.37606837606837606,0.2706552706552707
156,0.0,0.4358974358974359,0.37606837606837606,0.2706552706552707
157,0.008547008547008548,0.39316239316239315,0.37606837606837606,0.25925925925925924
158,0.008547008547008548,0.39316239316239315,0.37606837606837606,0.25925925925925924
159,0.008547008547008548,0.3504273504273504,0.39316239316239315,0.25071225071225073
160,0.008547008547008548,0.3504273504273504,0.39316239316239315,0.25071225071225073
161,0.0,0.358974358974359,0.5128205128205128,0.2905982905982906
162,0.0,0.358974358974359,0.5128205128205128,0.2905982905982906
163,0.0,0.36752136752136755,0.4444444444444444,0.2706552706552707
164,0.0,0.36752136752136755,0.4444444444444444,0.2706552706552707
165,0.0,0.6410256410256411,0.17094017094017094,0.2706552706552707
166,0.0,0.6410256410256411,0.17094017094017094,0.2706552706552707
167,0.008547008547008548,0.8205128205128205,0.2564102564102564,0.3618233618233618
168,0.008547008547008548,0.8205128205128205,0.2564102564102564,0.3618233618233618
169,0.0,1.0598290598290598,0.20512820512820512,0.4216524216524216
170,0.0,1.0598290598290598,0.20512820512820512,0.4216524216524216
171,0.0,1.1538461538461537,0.4444444444444444,0.5327635327635327
172,0.0,1.1538461538461537,0.4444444444444444,0.5327635327635327
173,0.0,1.0085470085470085,0.39316239316239315,0.4672364672364672
174,0.0,1.0085470085470085,0.39316239316239315,0.4672364672364672
175,0.0,0.7094017094017094,0.3418803418803419,0.35042735042735046
176,0.0,0.7094017094017094,0.3418803418803419,0.35042735042735046
177,0.0,0.6068376068376068,0.2564102564102564,0.2877492877492877
178,0.0,0.6068376068376068,0.2564102564102564,0.2877492877492877
179,0.0,0.4017094017094017,0.05128205128205128,0.150997150997151
180,0.0,0.4017094017094017,0.05128205128205128,0.150997150997151
181,0.0,0.29914529914529914,0.11965811965811966,0.1396011396011396
182,0.0,0.29914529914529914,0.11965811965811966,0.1396011396011396
183,0.0,0.41025641025641024,0.3418803418803419,0.25071225071225073
184,0.0,0.41025641025641024,0.3418803418803419,0.25071225071225073
185,0.0,0.49572649572649574,0.37606837606837606,0.2905982905982906
186,0.0,0.49572649572649574,0.37606837606837606,0.2905982905982906
187,0.0,0.39316239316239315,0.11965811965811966,0.17094017094017092
188,0.0,0.39316239316239315,0.11965811965811966,0.17094017094017092
189,0.0,0.358974358974359,0.20512820512820512,0.18803418803418803
190,0.0,0.358974358974359,0.20512820512820512,0.18803418803418803
191,0.0,0.26495726495726496,0.20512820512820512,0.15669515669515668
192,0.0,0.26495726495726496,0.20512820512820512,0.15669515669515668
193,0.0,0.2905982905982906,0.3076923076923077,0.19943019943019946
194,0.0,0.2905982905982906,0.3076923076923077,0.19943019943019946
195,0.0,0.1623931623931624,0.3076923076923077,0.15669515669515668
196,0.0,0.1623931623931624,0.3076923076923077,0.15669515669515668
197,0.0,0.17094017094017094,0.23931623931623933,0.13675213675213674
198,0.0,0.17094017094017094,0.23931623931623933,0.13675213675213674
199,0.0,0.17094017094017094,0.23931623931623933,0.13675213675213674
200,0.0,0.17094017094017094,0.23931623931623933,0.13675213675213674
201,0.0,0.23931623931623933,0.27350427350427353,0.17094017094017097
202,0.0,0.23931623931623933,0.27350427350427353,0.17094017094017097
203,0.0,0.21367521367521367,0.3076923076923077,0.1737891737891738
204,0.0,0.21367521367521367,0.3076923076923077,0.1737891737891738
205,0.0,0.20512820512820512,0.15384615384615385,0.11965811965811966
206,0.0,0.20512820512820512,0.15384615384615385,0.11965811965811966
207,0.03418803418803419,0.41025641025641024,0.08547008547008547,0.17663817663817663
208,0.03418803418803419,0.41025641025641024,0.08547008547008547,0.17663817663817663
209,0.008547008547008548,0.4700854700854701,0.27350427350427353,0.25071225071225073
210,0.008547008547008548,0.4700854700854701,0.27350427350427353,0.25071225071225073
211,0.0,0.6410256410256411,0.11965811965811966,0.2535612535612536
212,0.0,0.6410256410256411,0.11965811965811966,0.2535612535612536
213,0.0,0.7008547008547008,0.08547008547008547,0.2621082621082621
214,0.0,0.7008547008547008,0.08547008547008547,0.2621082621082621
215,0.0,0.7521367521367521,0.10256410256410256,0.2849002849002849
216,0.0,0.7521367521367521,0.10256410256410256,0.2849002849002849
217,0.017094017094017096,0.6666666666666666,0.03418803418803419,0.23931623931623933
218,0.017094017094017096,0.6666666666666666,0.03418803418803419,0.23931623931623933
219,0.08547008547008547,0.5897435897435898,0.017094017094017096,0.23076923076923075
220,0.08547008547008547,0.5897435897435898,0.017094017094017096,0.23076923076923075
221,0.36752136752136755,0.6068376068376068,0.0,0.3247863247863248
222,0.36752136752136755,0.6068376068376068,0.0,0.3247863247863248
223,0.9658119658119658,0.5384615384615384,0.03418803418803419,0.5128205128205128
224,0.9658119658119658,0.5384615384615384,0.03418803418803419,0.5128205128205128
225,1.8632478632478633,0.29914529914529914,0.10256410256410256,0.7549857549857549
226,1.8632478632478633,0.29914529914529914,0.10256410256410256,0.7549857549857549
227,2.4188034188034186,0.1111111111111111,0.11965811965811966,0.8831908831908831
228,2.4188034188034186,0.1111111111111111,0.11965811965811966,0.8831908831908831
229,4.504273504273504,0.017094017094017096,0.0,1.5071225071225072
230,4.504273504273504,0.017094017094017096,0.0,1.5071225071225072
231,5.7094017094017095,0.0,0.03418803418803419,1.9145299145299146
232,5.7094017094017095,0.0,0.03418803418803419,1.9145299145299146
233,5.811965811965812,0.0,0.11965811965811966,1.977207977207977
234,5.811965811965812,0.0,0.11965811965811966,1.977207977207977
235,6.897435897435898,0.0,0.11965811965811966,2.339031339031339
236,6.897435897435898,0.0,0.11965811965811966,2.339031339031339
237,8.213675213675213,0.0,0.03418803418803419,2.749287749287749
238,8.213675213675213,0.0,0.03418803418803419,2.749287749287749
239,8.598290598290598,0.0,0.0,2.866096866096866
240,8.598290598290598,0.0,0.0,2.866096866096866
241,8.991452991452991,0.0,0.017094017094017096,3.0028490028490027
242,8.991452991452991,0.0,0.017094017094017096,3.0028490028490027
243,9.478632478632479,0.0,0.017094017094017096,3.1652421652421654
244,9.478632478632479,0.0,0.017094017094017096,3.1652421652421654
245,9.606837606837606,0.0,0.0,3.202279202279202
246,9.606837606837606,0.0,0.0,3.202279202279202
247,10.478632478632479,0.0,0.0,3.492877492877493
248,10.478632478632479,0.0,0.0,3.492877492877493
249,10.982905982905983,0.0,0.0,3.660968660968661
250,10.982905982905983,0.0,0.0,3.660968660968661
251,11.068376068376068,0.0,0.0,3.6894586894586894
252,11.068376068376068,0.0,0.0,3.6894586894586894
253,10.982905982905983,0.0,0.0,3.660968660968661
254,10.982905982905983,0.0,0.0,3.660968660968661
255,10.777777777777779,0.0,0.03418803418803419,3.603988603988604
256,10.777777777777779,0.0,0.03418803418803419,3.603988603988604
257,9.52991452991453,0.0,0.017094017094017096,3.1823361823361824
258,9.52991452991453,0.0,0.017094017094017096,3.1823361823361824
259,8.94017094017094,0.0,0.017094017094017096,2.9857549857549857
260,8.94017094017094,0.0,0.017094017094017096,2.9857549857549857
261,9.051282051282051,0.0,0.05128205128205128,3.034188034188034
262,9.051282051282051,0.0,0.05128205128205128,3.034188034188034
263,9.256410256410257,0.0,0.0,3.0854700854700856
